feature,importance,fold
POLICY_Insurance_Coverage_04M_MEAN,2895874332.0,3
POLICY_Insurance_Coverage_08H_MEAN,0.0,3
POLICY_Insurance_Coverage_16P_MEAN,1175828752.0,3
POLICY_Insurance_Coverage_09@_MEAN,13883145088.0,3
POLICY_Replacement_cost_of_insured_vehicle_MAX,180776080560.0,3
POLICY_Replacement_cost_of_insured_vehicle_MEAN,0.0,3
POLICY_Replacement_cost_of_insured_vehicle_SUM,98166566028.0,3
POLICY_Insurance_Coverage_02K_MEAN,1673449984.0,3
POLICY_iply_area_area_4_MEAN,0.0,3
POLICY_Insurance_Coverage_40M_MEAN,0.0,3
POLICY_Insurance_Coverage_57L_MEAN,34973000.0,3
POLICY_Insurance_Coverage_51O_MEAN,0.0,3
POLICY_Insurance_Coverage_20K_MEAN,3810296064.0,3
POLICY_iply_area_area_9_MEAN,0.0,3
POLICY_COUNT,1110794168.0,3
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,3
POLICY_CURR_New_Insured_Amount_max_MEAN,91933904.0,3
POLICY_CURR_New_Insured_Amount_max_SUM,0.0,3
POLICY_CURR_Insured_Amount1_MAX,0.0,3
POLICY_CURR_Insured_Amount1_MEAN,0.0,3
POLICY_CURR_Insured_Amount1_SUM,1354210048.0,3
POLICY_CURR_Deductible_calc_MAX,0.0,3
POLICY_CURR_Deductible_calc_MEAN,192646000.0,3
POLICY_CURR_Deductible_calc_SUM,0.0,3
POLICY_CURR_Insured_Amount3_MAX,0.0,3
POLICY_CURR_Insured_Amount3_MEAN,0.0,3
POLICY_CURR_Insured_Amount3_SUM,0.0,3
POLICY_CURR_Insured_to_Premium_ratio_MAX,59528505176.0,3
POLICY_CURR_Insured_to_Premium_ratio_MEAN,15672833492.0,3
POLICY_CURR_Insured_Amount2_MAX,0.0,3
POLICY_CURR_Insured_Amount2_MEAN,2070033072.0,3
POLICY_CURR_Insured_Amount2_SUM,0.0,3
POLICY_CURR_Premium_MAX,0.0,3
POLICY_CURR_Premium_MEAN,4693086944.0,3
POLICY_CURR_Premium_SUM,5897858358056.0,3
POLICY_EX_00I_Premium_MAX,18154296032.0,3
POLICY_EX_00I_Premium_SUM,52369723540.0,3
POLICY_EX_55J_Premium_MAX,13001945040.0,3
POLICY_EX_55J_Premium_SUM,20232124456.0,3
POLICY_EX_02K_Premium_MAX,5280998016.0,3
POLICY_EX_02K_Premium_SUM,118779888528.0,3
POLICY_EX_45@_Premium_MAX,5446513024.0,3
POLICY_EX_45@_Premium_SUM,304838551296.0,3
POLICY_EX_04M_Premium_MAX,172072462484.0,3
POLICY_EX_04M_Premium_SUM,954640398888.0,3
POLICY_EX_14N_Premium_MAX,10218650112.0,3
POLICY_EX_14N_Premium_SUM,612901046096.0,3
POLICY_EX_51O_Premium_MAX,566318584.0,3
POLICY_EX_51O_Premium_SUM,3861178770276.0,3
POLICY_EX_16G_Premium_MAX,97618754392.0,3
POLICY_EX_16G_Premium_SUM,30398495788.0,3
POLICY_EX_16P_Premium_MAX,601795968.0,3
POLICY_EX_16P_Premium_SUM,435376655212.0,3
POLICY_EX_05N_Premium_MAX,4841466372.0,3
POLICY_EX_05N_Premium_SUM,724984417884.0,3
CLAIM_Coverage_16P_MEAN,6100368836.0,3
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,92794200.0,3
CLAIM_Driver_days_from_accident_MEAN,9520895040.0,3
CLAIM_Cause_of_Loss_cause_2_MEAN,2277966976.0,3
CLAIM_Coverage_00I_MEAN,1146850048.0,3
CLAIM_Coverage_02K_MEAN,0.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,3
CLAIM_Coverage_20B_MEAN,447215700.0,3
CLAIM_Paid_Loss_Amount_MEAN,34341764740.0,3
CLAIM_Paid_Loss_Amount_MAX,36291655888.0,3
CLAIM_Paid_Loss_Amount_SUM,25517982072.0,3
CLAIM_Coverage_41E_MEAN,0.0,3
CLAIM_Coverage_45@_MEAN,0.0,3
CLAIM_Driver's_Gender_MEAN,799952512.0,3
CLAIM_Cause_of_Loss_cause_5_MEAN,176748000.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,18706046048.0,3
CLAIM_Nature_of_the_claim_MEAN,249571008.0,3
CLAIM_Nature_of_the_claim_MAX,0.0,3
CLAIM_At_Fault?_MAX,4332643952.0,3
CLAIM_At_Fault?_MEAN,4777491132.0,3
CLAIM_At_Fault?_SUM,11538815808.0,3
CLAIM_paid_Expenses_Amount_MAX,2955140860.0,3
CLAIM_paid_Expenses_Amount_MEAN,811869992.0,3
CLAIM_paid_Expenses_Amount_SUM,3422212000.0,3
CLAIM_Cause_of_Loss_cause_1_MEAN,129985000.0,3
CLAIM_Coverage_04M_MEAN,1203634992.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,8723171872.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,46160800.0,3
CLAIM_Deductible_MAX,0.0,3
CLAIM_number_of_claimants_MAX,0.0,3
CLAIM_number_of_claimants_MEAN,4302586048.0,3
CLAIM_number_of_claimants_SUM,4721748684.0,3
CLAIM_Salvage_or_Subrogation?_MAX,294607008.0,3
CLAIM_Salvage_or_Subrogation?_MEAN,1947170976.0,3
CLAIM_Salvage_or_Subrogation?_SUM,0.0,3
CLAIM_Driver_days_from_birth_MEAN,6684451544.0,3
CLAIM_Cause_of_Loss_cause_4_MEAN,866100992.0,3
CLAIM_Coverage_07P_MEAN,0.0,3
CLAIM_Coverage_55J_MEAN,0.0,3
CLAIM_Coverage_16G_MEAN,2796918016.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,0.0,3
CLAIM_Coverage_05E_MEAN,0.0,3
CLAIM_Coverage_51O_MEAN,310182016.0,3
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,0.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,3277169920.0,3
CLAIM_Cause_of_Loss_cause_0_MEAN,30176614348.0,3
CLAIM_Coverage_20K_MEAN,96528704.0,3
CLAIM_COUNT,0.0,3
CLAIM_NUNIQUE_COUNT,596004992.0,3
POLICY_lia_class_MAX,12003424872.0,4
POLICY_lia_class_MEAN,70288000.0,4
POLICY_Insurance_Coverage_18@_MEAN,2429329224.0,4
POLICY_New_Insured_Amount_max_MAX,9625175968.0,4
POLICY_New_Insured_Amount_max_MEAN,38114018496.0,4
POLICY_New_Insured_Amount_max_SUM,27292862396.0,4
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,4
POLICY_Insurance_Coverage_26H_MEAN,103750000.0,4
POLICY_iply_area_area_14_MEAN,0.0,4
POLICY_Insurance_Coverage_29B_MEAN,1402489984.0,4
POLICY_Insurance_Coverage_20B_MEAN,0.0,4
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,12509854112.0,4
POLICY_Insurance_Coverage_14N_MEAN,1858129984.0,4
POLICY_Insured_Amount1_MAX,12276712052.0,4
POLICY_Insured_Amount1_MEAN,39261331840.0,4
POLICY_Insured_Amount1_SUM,19967569180.0,4
POLICY_Insurance_Coverage_45@_MEAN,1052848016.0,4
POLICY_Imported_or_Domestic_Car_index_10_MEAN,0.0,4
POLICY_Insurance_Coverage_42F_MEAN,0.0,4
POLICY_iply_area_area_8_MEAN,0.0,4
POLICY_Deductible_calc_MAX,61007920208.0,4
POLICY_Deductible_calc_MEAN,7910671980.0,4
POLICY_Deductible_calc_SUM,17430339096.0,4
POLICY_Insured_Amount3_MAX,0.0,4
POLICY_Insured_Amount3_MEAN,3550980096.0,4
POLICY_Insured_Amount3_SUM,8845606208.0,4
POLICY_Insurance_Coverage_03L_MEAN,219306996.0,4
POLICY_Insured_Amount2_MAX,2038330016.0,4
POLICY_Insured_Amount2_MEAN,23165395704.0,4
POLICY_Insured_Amount2_SUM,6292152416.0,4
POLICY_fassured_cat_0_MEAN,0.0,4
POLICY_iply_area_area_5_MEAN,0.0,4
POLICY_iply_area_area_0_MEAN,1131180032.0,4
POLICY_Insurance_Coverage_00I_MEAN,3498389024.0,4
POLICY_Coverage_Deductible_if_applied_MAX,0.0,4
POLICY_Coverage_Deductible_if_applied_MEAN,14988016188.0,4
POLICY_Coverage_Deductible_if_applied_SUM,3473704032.0,4
POLICY_plia_acc_MAX,1428429636.0,4
POLICY_plia_acc_MEAN,0.0,4
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,5290185192.0,4
POLICY_iply_area_area_15_MEAN,0.0,4
POLICY_Imported_or_Domestic_Car_index_30_MEAN,0.0,4
POLICY_Insurance_Coverage_12L_MEAN,0.0,4
POLICY_Premium_MAX,1576673120.0,4
POLICY_Premium_MEAN,8524710284.0,4
POLICY_Premium_SUM,745217041420.0,4
POLICY_Insurance_Coverage_10A_MEAN,9263013248.0,4
POLICY_Insurance_Coverage_14E_MEAN,0.0,4
POLICY_Insurance_Coverage_05N_MEAN,1266552284.0,4
POLICY_Insurance_Coverage_18I_MEAN,0.0,4
POLICY_Manafactured_Year_and_Month_MAX,12700256060.0,4
POLICY_Imported_or_Domestic_Car_index_40_MEAN,935177984.0,4
POLICY_Insurance_Coverage_55J_MEAN,3346591072.0,4
POLICY_Insurance_Coverage_05E_MEAN,14686340064.0,4
POLICY_Insurance_Coverage_01A_MEAN,4572273088.0,4
POLICY_Policy_days_from_dbirth_MEAN,19496711124.0,4
POLICY_Insurance_Coverage_16G_MEAN,1195670992.0,4
POLICY_Insurance_Coverage_06F_MEAN,0.0,4
POLICY_Policy_days_from_ibirth_MEAN,68063532704.0,4
POLICY_Imported_or_Domestic_Car_index_90_MEAN,0.0,4
POLICY_iply_area_area_12_MEAN,0.0,4
POLICY_Insurance_Coverage_15F_MEAN,0.0,4
POLICY_Insurance_Coverage_15O_MEAN,0.0,4
POLICY_Insurance_Coverage_65K_MEAN,0.0,4
POLICY_Insurance_Coverage_27I_MEAN,0.0,4
POLICY_iply_area_area_2_MEAN,0.0,4
POLICY_Manafactured_Year_and_Month_diff_MAX,5285704428.0,4
POLICY_qpt_MAX,8159658888.0,4
POLICY_qpt_MEAN,0.0,4
POLICY_Insurance_Coverage_41N_MEAN,34561500.0,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,3282819332.0,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,60871600.0,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,14794096828.0,4
POLICY_Insurance_Coverage_07P_MEAN,0.0,4
POLICY_Insurance_Coverage_33O_MEAN,0.0,4
POLICY_iply_area_area_16_MEAN,0.0,4
POLICY_Imported_or_Domestic_Car_index_50_MEAN,0.0,4
POLICY_fassured_cat_1_MEAN,0.0,4
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,40300964864.0,4
POLICY_Insurance_Coverage_29K_MEAN,8007426512.0,4
POLICY_Insurance_Coverage_41E_MEAN,0.0,4
POLICY_Insurance_Coverage_47B_MEAN,0.0,4
POLICY_Insurance_Coverage_25G_MEAN,0.0,4
POLICY_pdmg_acc_MAX,37966157904.0,4
POLICY_pdmg_acc_MEAN,3754676000.0,4
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,1580329984.0,4
POLICY_Insurance_Coverage_04M_MEAN,10170048960.0,4
POLICY_Insurance_Coverage_08H_MEAN,815832000.0,4
POLICY_Insurance_Coverage_16P_MEAN,0.0,4
POLICY_Insurance_Coverage_09@_MEAN,8725905024.0,4
POLICY_Replacement_cost_of_insured_vehicle_MAX,165679485984.0,4
POLICY_Replacement_cost_of_insured_vehicle_MEAN,0.0,4
POLICY_Replacement_cost_of_insured_vehicle_SUM,86255575008.0,4
POLICY_Insurance_Coverage_02K_MEAN,2838543968.0,4
POLICY_iply_area_area_4_MEAN,0.0,4
POLICY_Insurance_Coverage_40M_MEAN,0.0,4
POLICY_Insurance_Coverage_57L_MEAN,0.0,4
POLICY_Insurance_Coverage_51O_MEAN,0.0,4
POLICY_Insurance_Coverage_20K_MEAN,9955983104.0,4
POLICY_iply_area_area_9_MEAN,0.0,4
POLICY_COUNT,1041627188.0,4
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,4
POLICY_CURR_New_Insured_Amount_max_MEAN,0.0,4
POLICY_CURR_New_Insured_Amount_max_SUM,8525900288.0,4
POLICY_CURR_Insured_Amount1_MAX,0.0,4
POLICY_CURR_Insured_Amount1_MEAN,2861575496.0,4
POLICY_CURR_Insured_Amount1_SUM,0.0,4
POLICY_CURR_Deductible_calc_MAX,0.0,4
POLICY_CURR_Deductible_calc_MEAN,5961419904.0,4
POLICY_CURR_Deductible_calc_SUM,1787952960.0,4
POLICY_CURR_Insured_Amount3_MAX,0.0,4
POLICY_CURR_Insured_Amount3_MEAN,0.0,4
POLICY_CURR_Insured_Amount3_SUM,0.0,4
POLICY_CURR_Insured_to_Premium_ratio_MAX,35046776588.0,4
POLICY_CURR_Insured_to_Premium_ratio_MEAN,18915549372.0,4
POLICY_CURR_Insured_Amount2_MAX,0.0,4
POLICY_CURR_Insured_Amount2_MEAN,665462824.0,4
POLICY_CURR_Insured_Amount2_SUM,1048329984.0,4
POLICY_CURR_Premium_MAX,0.0,4
POLICY_CURR_Premium_MEAN,4234746268.0,4
POLICY_CURR_Premium_SUM,6886139010044.0,4
POLICY_EX_00I_Premium_MAX,21849043856.0,4
POLICY_EX_00I_Premium_SUM,29837823288.0,4
POLICY_EX_55J_Premium_MAX,21411662752.0,4
POLICY_EX_55J_Premium_SUM,75979962432.0,4
POLICY_EX_02K_Premium_MAX,15113225824.0,4
POLICY_EX_02K_Premium_SUM,161236504964.0,4
POLICY_EX_45@_Premium_MAX,6735917488.0,4
POLICY_EX_45@_Premium_SUM,815152790160.0,4
POLICY_EX_04M_Premium_MAX,61058971996.0,4
POLICY_EX_04M_Premium_SUM,925955082896.0,4
POLICY_EX_14N_Premium_MAX,0.0,4
POLICY_EX_14N_Premium_SUM,118372222016.0,4
POLICY_EX_51O_Premium_MAX,3843485008.0,4
POLICY_EX_51O_Premium_SUM,2474624877680.0,4
POLICY_EX_16G_Premium_MAX,71968108864.0,4
POLICY_EX_16G_Premium_SUM,300224284060.0,4
POLICY_EX_16P_Premium_MAX,31954160232.0,4
POLICY_EX_16P_Premium_SUM,26142295264.0,4
POLICY_EX_05N_Premium_MAX,795680800.0,4
POLICY_EX_05N_Premium_SUM,534293201352.0,4
CLAIM_Coverage_16P_MEAN,2899246884.0,4
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,2120098248.0,4
CLAIM_Driver_days_from_accident_MEAN,12978563196.0,4
CLAIM_Cause_of_Loss_cause_2_MEAN,4256959936.0,4
CLAIM_Coverage_00I_MEAN,5027950144.0,4
CLAIM_Coverage_02K_MEAN,0.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,4
CLAIM_Coverage_20B_MEAN,558371904.0,4
CLAIM_Paid_Loss_Amount_MEAN,18716169436.0,4
CLAIM_Paid_Loss_Amount_MAX,12150666208.0,4
CLAIM_Paid_Loss_Amount_SUM,45420559080.0,4
CLAIM_Coverage_41E_MEAN,0.0,4
CLAIM_Coverage_45@_MEAN,0.0,4
CLAIM_Driver's_Gender_MEAN,0.0,4
CLAIM_Cause_of_Loss_cause_5_MEAN,60134600.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,11407091368.0,4
CLAIM_Nature_of_the_claim_MEAN,317206016.0,4
CLAIM_Nature_of_the_claim_MAX,0.0,4
CLAIM_At_Fault?_MAX,4738571016.0,4
CLAIM_At_Fault?_MEAN,3328548692.0,4
CLAIM_At_Fault?_SUM,17653639176.0,4
CLAIM_paid_Expenses_Amount_MAX,2381198052.0,4
CLAIM_paid_Expenses_Amount_MEAN,2043992068.0,4
CLAIM_paid_Expenses_Amount_SUM,2637704992.0,4
CLAIM_Cause_of_Loss_cause_1_MEAN,585807616.0,4
CLAIM_Coverage_04M_MEAN,90985400.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,4538303104.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,861409024.0,4
CLAIM_Deductible_MAX,0.0,4
CLAIM_number_of_claimants_MAX,1262329984.0,4
CLAIM_number_of_claimants_MEAN,4469950976.0,4
CLAIM_number_of_claimants_SUM,10789450256.0,4
CLAIM_Salvage_or_Subrogation?_MAX,170140000.0,4
CLAIM_Salvage_or_Subrogation?_MEAN,0.0,4
CLAIM_Salvage_or_Subrogation?_SUM,71996096.0,4
CLAIM_Driver_days_from_birth_MEAN,11865668980.0,4
CLAIM_Cause_of_Loss_cause_4_MEAN,617404032.0,4
CLAIM_Coverage_07P_MEAN,0.0,4
CLAIM_Coverage_55J_MEAN,2566149888.0,4
CLAIM_Coverage_16G_MEAN,1830529024.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,587611008.0,4
CLAIM_Coverage_05E_MEAN,0.0,4
CLAIM_Coverage_51O_MEAN,0.0,4
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,123399900.0,4
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,0.0,4
CLAIM_Cause_of_Loss_cause_0_MEAN,24714028536.0,4
CLAIM_Coverage_20K_MEAN,0.0,4
CLAIM_COUNT,0.0,4
CLAIM_NUNIQUE_COUNT,467014992.0,4
POLICY_lia_class_MAX,36815657880.0,5
POLICY_lia_class_MEAN,0.0,5
POLICY_Insurance_Coverage_18@_MEAN,4747743008.0,5
POLICY_New_Insured_Amount_max_MAX,6306147732.0,5
POLICY_New_Insured_Amount_max_MEAN,33120768932.0,5
POLICY_New_Insured_Amount_max_SUM,29208084740.0,5
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,5
POLICY_Insurance_Coverage_26H_MEAN,16924100.0,5
POLICY_iply_area_area_14_MEAN,0.0,5
POLICY_Insurance_Coverage_29B_MEAN,13259918784.0,5
POLICY_Insurance_Coverage_20B_MEAN,0.0,5
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,13405928928.0,5
POLICY_Insurance_Coverage_14N_MEAN,5225968960.0,5
POLICY_Insured_Amount1_MAX,5268044364.0,5
POLICY_Insured_Amount1_MEAN,32830400392.0,5
POLICY_Insured_Amount1_SUM,38149916532.0,5
POLICY_Insurance_Coverage_45@_MEAN,502953984.0,5
POLICY_Imported_or_Domestic_Car_index_10_MEAN,1821313056.0,5
POLICY_Insurance_Coverage_42F_MEAN,0.0,5
POLICY_iply_area_area_8_MEAN,0.0,5
POLICY_Deductible_calc_MAX,56363010456.0,5
POLICY_Deductible_calc_MEAN,7215157488.0,5
POLICY_Deductible_calc_SUM,36809060688.0,5
POLICY_Insured_Amount3_MAX,0.0,5
POLICY_Insured_Amount3_MEAN,1706127748.0,5
POLICY_Insured_Amount3_SUM,3925595148.0,5
POLICY_Insurance_Coverage_03L_MEAN,907393984.0,5
POLICY_Insured_Amount2_MAX,4162320632.0,5
POLICY_Insured_Amount2_MEAN,18366273268.0,5
POLICY_Insured_Amount2_SUM,17580538844.0,5
POLICY_fassured_cat_0_MEAN,0.0,5
POLICY_iply_area_area_5_MEAN,0.0,5
POLICY_iply_area_area_0_MEAN,34158000.0,5
POLICY_Insurance_Coverage_00I_MEAN,13819153152.0,5
POLICY_Coverage_Deductible_if_applied_MAX,2915707968.0,5
POLICY_Coverage_Deductible_if_applied_MEAN,25535544112.0,5
POLICY_Coverage_Deductible_if_applied_SUM,10081450080.0,5
POLICY_plia_acc_MAX,1518789892.0,5
POLICY_plia_acc_MEAN,0.0,5
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,9606808768.0,5
POLICY_iply_area_area_15_MEAN,0.0,5
POLICY_Imported_or_Domestic_Car_index_30_MEAN,3111059968.0,5
POLICY_Insurance_Coverage_12L_MEAN,0.0,5
POLICY_Premium_MAX,5310882012.0,5
POLICY_Premium_MEAN,10507590248.0,5
POLICY_Premium_SUM,5029964666472.0,5
POLICY_Insurance_Coverage_10A_MEAN,19517486976.0,5
POLICY_Insurance_Coverage_14E_MEAN,156143900.0,5
POLICY_Insurance_Coverage_05N_MEAN,578806016.0,5
POLICY_Insurance_Coverage_18I_MEAN,0.0,5
POLICY_Manafactured_Year_and_Month_MAX,27619756348.0,5
POLICY_Imported_or_Domestic_Car_index_40_MEAN,680694016.0,5
POLICY_Insurance_Coverage_55J_MEAN,11593713856.0,5
POLICY_Insurance_Coverage_05E_MEAN,7822757952.0,5
POLICY_Insurance_Coverage_01A_MEAN,3472236960.0,5
POLICY_Policy_days_from_dbirth_MEAN,41462412708.0,5
POLICY_Insurance_Coverage_16G_MEAN,545052000.0,5
POLICY_Insurance_Coverage_06F_MEAN,0.0,5
POLICY_Policy_days_from_ibirth_MEAN,85419127896.0,5
POLICY_Imported_or_Domestic_Car_index_90_MEAN,0.0,5
POLICY_iply_area_area_12_MEAN,0.0,5
POLICY_Insurance_Coverage_15F_MEAN,0.0,5
POLICY_Insurance_Coverage_15O_MEAN,1195335008.0,5
POLICY_Insurance_Coverage_65K_MEAN,0.0,5
POLICY_Insurance_Coverage_27I_MEAN,0.0,5
POLICY_iply_area_area_2_MEAN,2287175040.0,5
POLICY_Manafactured_Year_and_Month_diff_MAX,114701204.0,5
POLICY_qpt_MAX,4969744740.0,5
POLICY_qpt_MEAN,0.0,5
POLICY_Insurance_Coverage_41N_MEAN,0.0,5
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,631629600.0,5
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,0.0,5
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,15748224616.0,5
POLICY_Insurance_Coverage_07P_MEAN,730665024.0,5
POLICY_Insurance_Coverage_33O_MEAN,0.0,5
POLICY_iply_area_area_16_MEAN,0.0,5
POLICY_Imported_or_Domestic_Car_index_50_MEAN,0.0,5
POLICY_fassured_cat_1_MEAN,245360000.0,5
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,60308825528.0,5
POLICY_Insurance_Coverage_29K_MEAN,6200503968.0,5
POLICY_Insurance_Coverage_41E_MEAN,0.0,5
POLICY_Insurance_Coverage_47B_MEAN,0.0,5
POLICY_Insurance_Coverage_25G_MEAN,0.0,5
POLICY_pdmg_acc_MAX,39549275912.0,5
POLICY_pdmg_acc_MEAN,7518952000.0,5
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,8150297764.0,5
POLICY_Insurance_Coverage_04M_MEAN,3217704000.0,5
POLICY_Insurance_Coverage_08H_MEAN,0.0,5
POLICY_Insurance_Coverage_16P_MEAN,0.0,5
POLICY_Insurance_Coverage_09@_MEAN,11198608000.0,5
POLICY_Replacement_cost_of_insured_vehicle_MAX,266051336420.0,5
POLICY_Replacement_cost_of_insured_vehicle_MEAN,0.0,5
POLICY_Replacement_cost_of_insured_vehicle_SUM,78142796096.0,5
POLICY_Insurance_Coverage_02K_MEAN,3200862976.0,5
POLICY_iply_area_area_4_MEAN,0.0,5
POLICY_Insurance_Coverage_40M_MEAN,0.0,5
POLICY_Insurance_Coverage_57L_MEAN,0.0,5
POLICY_Insurance_Coverage_51O_MEAN,0.0,5
POLICY_Insurance_Coverage_20K_MEAN,1214436000.0,5
POLICY_iply_area_area_9_MEAN,0.0,5
POLICY_COUNT,3437802984.0,5
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,5
POLICY_CURR_New_Insured_Amount_max_MEAN,4184403392.0,5
POLICY_CURR_New_Insured_Amount_max_SUM,0.0,5
POLICY_CURR_Insured_Amount1_MAX,570382016.0,5
POLICY_CURR_Insured_Amount1_MEAN,4278040064.0,5
POLICY_CURR_Insured_Amount1_SUM,32592900.0,5
POLICY_CURR_Deductible_calc_MAX,2881080064.0,5
POLICY_CURR_Deductible_calc_MEAN,6908110308.0,5
POLICY_CURR_Deductible_calc_SUM,7854441920.0,5
POLICY_CURR_Insured_Amount3_MAX,0.0,5
POLICY_CURR_Insured_Amount3_MEAN,0.0,5
POLICY_CURR_Insured_Amount3_SUM,0.0,5
POLICY_CURR_Insured_to_Premium_ratio_MAX,56088911548.0,5
POLICY_CURR_Insured_to_Premium_ratio_MEAN,19973503400.0,5
POLICY_CURR_Insured_Amount2_MAX,0.0,5
POLICY_CURR_Insured_Amount2_MEAN,9311451648.0,5
POLICY_CURR_Insured_Amount2_SUM,2385730048.0,5
POLICY_CURR_Premium_MAX,2446279936.0,5
POLICY_CURR_Premium_MEAN,17704325968.0,5
POLICY_CURR_Premium_SUM,5107049030040.0,5
POLICY_EX_00I_Premium_MAX,15836698912.0,5
POLICY_EX_00I_Premium_SUM,28783518176.0,5
POLICY_EX_55J_Premium_MAX,18977798112.0,5
POLICY_EX_55J_Premium_SUM,102684264200.0,5
POLICY_EX_02K_Premium_MAX,32992606304.0,5
POLICY_EX_02K_Premium_SUM,135252879544.0,5
POLICY_EX_45@_Premium_MAX,3840757000.0,5
POLICY_EX_45@_Premium_SUM,854078011856.0,5
POLICY_EX_04M_Premium_MAX,170307752960.0,5
POLICY_EX_04M_Premium_SUM,1315857742080.0,5
POLICY_EX_14N_Premium_MAX,0.0,5
POLICY_EX_14N_Premium_SUM,154711771248.0,5
POLICY_EX_51O_Premium_MAX,4202008512.0,5
POLICY_EX_51O_Premium_SUM,23893818952.0,5
POLICY_EX_16G_Premium_MAX,10942564716.0,5
POLICY_EX_16G_Premium_SUM,12468805008.0,5
POLICY_EX_16P_Premium_MAX,2672838048.0,5
POLICY_EX_16P_Premium_SUM,41501321704.0,5
POLICY_EX_05N_Premium_MAX,26211613956.0,5
POLICY_EX_05N_Premium_SUM,477354316464.0,5
CLAIM_Coverage_16P_MEAN,1716487580.0,5
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,1039800000.0,5
CLAIM_Driver_days_from_accident_MEAN,11084237184.0,5
CLAIM_Cause_of_Loss_cause_2_MEAN,3817285920.0,5
CLAIM_Coverage_00I_MEAN,453958016.0,5
CLAIM_Coverage_02K_MEAN,0.0,5
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,5
CLAIM_Coverage_20B_MEAN,510619108.0,5
CLAIM_Paid_Loss_Amount_MEAN,23865979552.0,5
CLAIM_Paid_Loss_Amount_MAX,44988656408.0,5
CLAIM_Paid_Loss_Amount_SUM,21504604048.0,5
CLAIM_Coverage_41E_MEAN,0.0,5
CLAIM_Coverage_45@_MEAN,0.0,5
CLAIM_Driver's_Gender_MEAN,803520016.0,5
CLAIM_Cause_of_Loss_cause_5_MEAN,105276000.0,5
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,8766690816.0,5
CLAIM_Nature_of_the_claim_MEAN,172386592.0,5
CLAIM_Nature_of_the_claim_MAX,0.0,5
CLAIM_At_Fault?_MAX,4663933008.0,5
CLAIM_At_Fault?_MEAN,2081525584.0,5
CLAIM_At_Fault?_SUM,16908289392.0,5
CLAIM_paid_Expenses_Amount_MAX,8428558628.0,5
CLAIM_paid_Expenses_Amount_MEAN,1255574096.0,5
CLAIM_paid_Expenses_Amount_SUM,2015326048.0,5
CLAIM_Cause_of_Loss_cause_1_MEAN,110458000.0,5
CLAIM_Coverage_04M_MEAN,1704588024.0,5
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,12548530176.0,5
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,320356000.0,5
CLAIM_Deductible_MAX,0.0,5
CLAIM_number_of_claimants_MAX,261717000.0,5
CLAIM_number_of_claimants_MEAN,4678860032.0,5
CLAIM_number_of_claimants_SUM,12593473268.0,5
CLAIM_Salvage_or_Subrogation?_MAX,0.0,5
CLAIM_Salvage_or_Subrogation?_MEAN,1680388992.0,5
CLAIM_Salvage_or_Subrogation?_SUM,352595008.0,5
